股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300001,特锐德,2013-11-07,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.700000,21.100000,20.480000,20.740000,32.166413,4.676897,-0.012381,1894210.000000,39545609.310000,0.009823,3999501600.000000,4156296000.000000,0.000000,0.000000,37.519135,4.108994,-8286.047787,3.319426,4.630445,4.483644,4.580384,4.369392,4.117247,5日、20日均线金叉；,0.124730,0.125842,-0.002224,,77.375456,63.968281,104.189804,,4.567418,5.440664,3.694172,58.333333,56.944444,59.334376,57.587489,57.131540,0.029524,0.805517
sz300001,特锐德,2013-11-06,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.500000,21.300000,20.400000,21.000000,32.569658,4.735528,0.015965,2945837.000000,61843671.630000,0.015276,4049640000.000000,4208400000.000000,0.000000,0.000000,37.989483,4.160505,-8389.923429,3.361039,4.564599,4.480036,4.567418,4.340452,4.101425,,0.122041,0.126120,-0.008157,,73.509992,57.264694,106.000588,,4.531451,5.403602,3.659300,66.666667,54.166667,64.403053,59.780530,58.254632,0.043541,1.236709
sz300001,特锐德,2013-11-05,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.460000,20.970000,20.200000,20.670000,32.057854,4.661113,0.009770,2126849.000000,43861082.040000,0.011029,3986002800.000000,4142268000.000000,0.000000,0.000000,37.392512,4.095126,-8258.083132,3.308223,4.514087,4.468310,4.531451,4.309634,4.082445,5日、10日均线金叉；,0.110864,0.127139,-0.032550,,64.254349,49.142045,94.478958,,4.498190,5.370138,3.626241,66.666667,50.000000,60.867306,57.915946,57.232024,0.037616,0.874315
sz300001,特锐德,2013-11-04,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.800000,20.550000,19.110000,20.470000,31.747680,4.616014,0.034361,2501723.000000,50258890.490000,0.012973,3947434800.000000,4102188000.000000,0.000000,0.000000,37.030721,4.055504,-8178.182291,3.276215,4.403141,4.486801,4.498190,4.283401,4.064104,1日、10日均线金叉；10日、20日均线死叉；,0.102563,0.131208,-0.057291,,51.150310,41.585893,70.279145,,4.456359,5.327488,3.585230,58.333333,47.222222,58.800587,56.803421,56.614771,0.072764,0.931051
sz300001,特锐德,2013-11-01,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.200000,21.000000,19.200000,19.790000,30.693036,4.462672,0.026452,2289116.000000,45908765.960000,0.011871,3816303600.000000,3965916000.000000,0.000000,0.000000,35.800578,3.920782,-7906.506811,3.167380,4.358943,4.504390,4.456359,4.257920,4.048958,1日、20日均线金叉；,0.095067,0.138369,-0.086605,,38.673517,36.803684,42.413184,金叉,4.420166,5.293393,3.546940,50.000000,45.833333,51.550391,52.924631,54.473747,0.093361,0.929429
sz300001,特锐德,2013-10-31,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.610000,19.990000,19.280000,19.280000,29.902067,4.347668,-0.030181,2046458.000000,40225152.990000,0.010612,3717955200.000000,3863712000.000000,0.000000,0.000000,34.877985,3.819742,-7702.753573,3.085756,4.336843,4.511832,4.420166,4.235896,4.033587,1日、20日均线死叉；5日、20日均线死叉；,0.099730,0.149195,-0.098930,,34.023069,35.868767,30.331673,,4.393558,5.266751,3.520364,41.666667,47.222222,45.563184,49.827358,52.799590,0.035714,0.818685
sz300001,特锐德,2013-10-30,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,18.100000,19.980000,18.000000,19.880000,30.832626,4.482968,0.091708,3198805.000000,61159056.210000,0.016588,3833659200.000000,3983952000.000000,0.000000,0.000000,35.963397,3.938614,-7942.465113,3.181786,4.395473,4.530774,4.393558,4.217555,4.020169,1日、5日均线金叉；1日、20日均线金叉；1日、30日均线金叉；,0.115940,0.161561,-0.091242,,32.484497,36.791616,23.870258,,4.367287,5.239897,3.494676,41.666667,50.000000,51.844323,53.632865,55.083378,0.108731,1.273021
sz300001,特锐德,2013-10-29,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.520000,19.600000,17.540000,18.210000,28.242558,4.106381,-0.065675,3398838.000000,61876117.210000,0.017625,3511616400.000000,3649284000.000000,0.000000,0.000000,32.942322,3.607754,-7275.265101,2.914502,4.422533,4.538441,4.367287,4.194028,4.005362,1日、20日均线死叉；1日、30日均线死叉；,0.121169,0.172967,-0.103596,,23.780050,38.945176,-6.550202,,4.359845,5.224803,3.494888,41.666667,54.166667,29.208880,42.411073,49.225281,0.105695,1.273569
sz300001,特锐德,2013-10-28,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.200000,19.810000,19.130000,19.490000,30.227766,4.395024,0.009845,1381425.000000,27053567.640000,0.007164,3758451600.000000,3905796000.000000,0.000000,0.000000,35.257884,3.861348,-7786.653574,3.119367,4.570461,4.603611,4.359845,4.188090,3.997356,,0.164423,0.185916,-0.042987,,28.527218,46.527739,-7.473824,,4.338874,5.203950,3.473798,50.000000,56.944444,41.740730,51.100314,54.440640,0.035233,0.458504
sz300001,特锐德,2013-10-25,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.880000,20.880000,19.220000,19.300000,29.933075,4.352177,-0.062196,2472913.000000,49068168.780000,0.012824,3721812000.000000,3867720000.000000,0.000000,0.000000,34.914154,3.823703,-7710.741326,3.088956,4.649837,4.655927,4.338874,4.173809,3.984954,5日、10日均线死叉；,0.187850,0.191290,-0.006880,死叉,36.984375,55.527999,-0.102873,,4.312265,5.178930,3.445600,50.000000,56.944444,38.475387,49.697951,53.743457,0.080661,0.688659
sz300001,特锐德,2013-10-24,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.300000,20.680000,19.770000,20.580000,31.918263,4.640817,0.004883,2111857.000000,42876398.280000,0.010951,3968647200.000000,4124232000.000000,0.000000,0.000000,37.229692,4.077295,-8222.124587,3.293818,4.686820,4.677124,4.312265,4.159602,3.978339,,0.219382,0.192150,0.054464,,54.147659,64.799811,32.843356,,4.270661,5.127361,3.413960,58.333333,56.944444,56.139138,60.393135,59.634887,0.044434,0.566974
sz300001,特锐德,2013-10-23,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.160000,21.390000,20.200000,20.480000,31.763164,4.618266,-0.046999,3978717.000000,82606027.930000,0.020632,3949363200.000000,4104192000.000000,0.000000,0.000000,37.048782,4.057482,-8182.171046,3.277813,4.666074,4.654800,4.270661,4.137879,3.967365,1日、5日均线死叉；1日、10日均线死叉；,0.227048,0.185342,0.083412,,63.160652,70.125887,49.230183,死叉,4.230296,5.075825,3.384768,58.333333,55.555556,54.787738,59.773143,59.300841,0.055375,1.022935
sz300001,特锐德,2013-10-22,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.230000,22.230000,20.700000,21.490000,33.329623,4.846024,0.011294,5119584.000000,109954093.960000,0.026548,4144131600.000000,4306596000.000000,0.000000,0.000000,38.875911,4.257584,-8585.689884,3.439464,4.654349,4.594592,4.230296,4.113676,3.955414,,0.235826,0.174915,0.121822,,73.921307,73.608504,74.546911,金叉,4.181701,4.982209,3.381194,66.666667,55.555556,73.969382,69.903766,64.464344,0.072000,1.303490
sz300001,特锐德,2013-10-21,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.000000,21.500000,19.900000,21.250000,32.957402,4.791904,0.056163,4271494.000000,89256389.450000,0.022150,4097850000.000000,4258500000.000000,0.000000,0.000000,38.441750,4.210036,-8489.806015,3.401053,4.636760,4.509578,4.181701,4.077521,3.934630,1日、5日均线金叉；,0.220411,0.159687,0.121447,,72.073820,73.452103,69.317254,,4.134685,4.888628,3.380742,58.333333,55.555556,72.030326,68.750122,63.745484,0.079523,1.077852
sz300001,特锐德,2013-10-18,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.170000,20.800000,20.010000,20.120000,31.204844,4.537088,0.000000,3142277.000000,64276636.790000,0.016295,3879940800.000000,4032048000.000000,0.000000,0.000000,36.397554,3.986161,-8038.348262,3.220197,4.662017,4.408328,4.134685,4.052265,3.917342,,0.203039,0.144506,0.117065,,68.764739,74.141245,58.011727,,4.097928,4.833098,3.362758,50.000000,55.555556,60.479291,62.555233,60.103827,0.039264,0.656132
sz300001,特锐德,2013-10-17,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.250000,20.560000,19.800000,20.120000,31.204844,4.537088,-0.004946,2935485.000000,59243374.510000,0.015222,3879940800.000000,4032048000.000000,0.000000,0.000000,36.397554,3.986161,-8038.348262,3.220197,4.667429,4.328501,4.097928,4.033474,3.902459,,0.203858,0.129873,0.147970,,73.109795,76.829498,65.670390,,4.060946,4.772896,3.348997,50.000000,55.555556,60.479291,62.555233,60.103827,0.037587,0.498712
sz300001,特锐德,2013-10-16,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.980000,20.980000,19.630000,20.220000,31.359951,4.559640,-0.041706,4169148.000000,83725484.870000,0.021620,3899224800.000000,4052088000.000000,0.000000,0.000000,36.578471,4.005975,-8078.303551,3.236203,4.643527,4.256341,4.060946,4.021222,3.888891,1日、5日均线死叉；,0.201939,0.111377,0.181123,,77.986610,78.689349,76.581133,死叉,4.021822,4.702184,3.341460,50.000000,55.555556,62.054363,63.491240,60.598582,0.063981,0.577359
sz300001,特锐德,2013-10-15,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.650000,21.650000,20.650000,21.100000,32.724770,4.758080,-0.032554,5296449.000000,111049547.250000,0.027466,4068924000.000000,4228440000.000000,0.000000,0.000000,38.170406,4.180319,-8429.880132,3.377046,4.534835,4.196133,4.021822,4.010548,3.872542,20日、30日均线金叉；,0.194255,0.088736,0.211037,,84.036772,79.040719,94.028878,,3.980330,4.575715,3.384945,58.333333,55.555556,76.701889,72.205781,65.118765,0.045851,0.788944
sz300001,特锐德,2013-10-14,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.690000,22.260000,20.310000,21.810000,33.825939,4.918187,0.077569,8402108.000000,181854370.860000,0.043570,4205840400.000000,4370724000.000000,0.000000,0.000000,39.454819,4.320985,-8713.540737,3.490682,4.382396,4.116080,3.980330,3.990705,3.851420,,0.161418,0.062357,0.198122,,85.754154,76.542692,104.177079,,3.932750,4.356045,3.509454,66.666667,54.166667,91.171184,80.363736,69.104375,0.096344,1.367657
sz300001,特锐德,2013-10-11,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.700000,20.870000,19.210000,20.240000,31.390973,4.564150,0.033180,8627454.000000,173400737.090000,0.044739,3903081600.000000,4056096000.000000,0.000000,0.000000,36.614656,4.009938,-8086.294926,3.239404,4.154640,4.021821,3.932750,3.965975,3.826277,10日、30日均线金叉；,0.100856,0.037592,0.126528,,82.393773,71.936961,103.307398,,3.900841,4.216569,3.585114,58.333333,51.388889,86.466857,74.531016,64.499980,0.084737,1.852456
sz300001,特锐德,2013-10-10,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,19.000000,19.590000,18.820000,19.590000,30.382869,4.417575,0.099944,9610199.000000,186269472.820000,0.049835,3777735600.000000,3925836000.000000,1.000000,0.000000,35.438797,3.881161,-7826.608070,3.135373,3.989574,3.947406,3.900841,3.954024,3.806094,5日、10日均线金叉；5日、20日均线金叉；5日、30日均线金叉；,0.058137,0.021776,0.072722,,80.453405,66.708554,107.943106,,3.879419,4.100992,3.657846,50.000000,50.000000,83.418638,71.295144,62.268961,0.043234,2.838872
sz300001,特锐德,2013-10-09,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.860000,17.920000,17.520000,17.810000,27.622197,4.016182,0.005079,1630488.000000,28880965.890000,0.008455,3434480400.000000,3569124000.000000,0.000000,0.000000,37.696429,4.200451,101.970008,2.938742,3.869156,3.886521,3.879419,3.943125,3.786438,10日、20日均线金叉；,0.017690,0.012685,0.010010,金叉,70.680108,59.836129,92.368065,,3.873218,4.086748,3.659688,50.000000,50.000000,65.880898,57.853043,54.816889,0.022573,0.862930
sz300001,特锐德,2013-10-08,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.900000,17.840000,16.900000,17.720000,27.482612,3.995887,0.057279,2446919.000000,42763814.700000,0.012689,3417124800.000000,3551088000.000000,0.000000,0.000000,37.505937,4.179225,101.454719,2.923892,3.857431,3.866001,3.873218,3.933203,3.774486,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；,0.006678,0.011434,-0.009513,,59.373820,54.414140,69.293180,金叉,3.861492,4.071033,3.651952,50.000000,51.388889,64.289459,56.917981,54.380304,0.056086,1.267089
sz300001,特锐德,2013-09-30,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.560000,16.840000,16.420000,16.760000,25.993718,3.779406,0.010856,971474.000000,16149282.030000,0.005038,3231998400.000000,3358704000.000000,0.000000,0.000000,35.474020,3.952812,95.958323,2.765487,3.849764,3.853825,3.861492,3.920425,3.764827,1日、60日均线金叉；5日、10日均线死叉；5日、20日均线死叉；,-0.005409,0.012623,-0.036065,,42.906884,51.934300,24.852052,,3.874233,4.099374,3.649093,50.000000,52.777778,38.997119,44.983403,49.380481,0.025332,0.547050
sz300001,特锐德,2013-09-27,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.820000,17.030000,16.280000,16.580000,25.714561,3.738818,-0.020095,2267005.000000,37533411.040000,0.011756,3197287200.000000,3322632000.000000,0.000000,0.000000,35.093050,3.910361,94.927787,2.735788,3.889002,3.861041,3.874233,3.920876,3.761595,1日、60日均线死叉；,0.001284,0.017131,-0.031695,,47.808602,56.448008,30.529789,死叉,3.885960,4.113895,3.658025,50.000000,54.166667,31.406456,42.233059,48.363625,0.044326,1.079236
sz300001,特锐德,2013-09-26,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.470000,17.540000,16.590000,16.920000,26.241892,3.815490,-0.035897,2131507.000000,36464350.370000,0.011053,3262852800.000000,3390768000.000000,0.000000,0.000000,35.812706,3.990551,96.874479,2.791891,3.905239,3.867355,3.885960,3.925837,3.760768,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；,0.013941,0.021093,-0.014305,,61.368075,60.767711,62.568802,,3.903662,4.184858,3.622466,50.000000,55.555556,39.056756,46.235394,50.188777,0.054131,1.108780
sz300001,特锐德,2013-09-25,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.490000,17.680000,17.170000,17.550000,27.218971,3.957554,0.000000,1838768.000000,32082215.570000,0.009535,3384342000.000000,3517020000.000000,0.000000,0.000000,37.146141,4.139133,100.481462,2.895843,3.903886,3.865551,3.903662,3.919749,3.756296,5日、20日均线金叉；20日、30日均线死叉；,0.022086,0.022882,-0.001590,,74.713403,60.467529,103.205149,,3.917756,4.269656,3.565856,50.000000,56.944444,62.602871,55.105139,53.793513,0.029060,1.076855
sz300001,特锐德,2013-09-24,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.580000,17.720000,17.160000,17.550000,27.218971,3.957554,-0.004538,1670449.000000,29151080.160000,0.008662,3384342000.000000,3517020000.000000,0.000000,0.000000,37.146141,4.139133,100.481462,2.895843,3.874571,3.847511,3.917756,3.905167,3.748065,,0.017697,0.023080,-0.010767,,68.277000,53.344592,98.141816,,3.928017,4.329008,3.527026,58.333333,59.722222,62.602871,55.105139,53.793513,0.031764,0.988319
sz300001,特锐德,2013-09-23,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.900000,17.730000,16.820000,17.630000,27.343054,3.975595,0.040732,2595092.000000,45150004.660000,0.013457,3399769200.000000,3533052000.000000,0.000000,0.000000,37.315479,4.158002,100.939526,2.909044,3.857885,3.844580,3.928017,3.889081,3.738105,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；5日、10日均线金叉；,0.011837,0.024426,-0.025179,,58.622397,45.878389,84.110414,,3.938052,4.390727,3.485376,58.333333,59.722222,66.118177,56.256777,54.247941,0.053719,1.533057
sz300001,特锐德,2013-09-18,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.860000,16.950000,16.500000,16.940000,26.272906,3.819999,0.002960,1376132.000000,22939623.410000,0.007136,3266709600.000000,3394776000.000000,0.000000,0.000000,35.855032,3.995267,96.988971,2.795190,3.833080,3.843678,3.938052,3.875551,3.728145,,0.002348,0.027573,-0.050450,,41.381871,39.506384,45.132846,,3.957333,4.465089,3.449576,58.333333,58.333333,43.192194,47.598981,50.813722,0.026643,0.900193
sz300001,特锐德,2013-09-17,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.880000,17.080000,16.760000,16.890000,26.195368,3.808725,-0.000592,1057239.000000,17845093.540000,0.005482,3257067600.000000,3384756000.000000,0.000000,0.000000,35.749214,3.983476,96.702731,2.786941,3.829472,3.854277,3.957333,3.865103,3.722583,10日、30日均线死叉；,0.006046,0.033880,-0.055668,,38.833371,38.568641,39.362830,,3.971427,4.509531,3.433322,58.333333,56.944444,40.772411,46.900962,50.556019,0.018935,0.663023
sz300001,特锐德,2013-09-16,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.170000,17.270000,16.700000,16.900000,26.210885,3.810982,-0.016298,1752045.000000,29718938.370000,0.009085,3258996000.000000,3386760000.000000,0.000000,0.000000,35.770390,3.985836,96.760013,2.788592,3.827216,3.872317,3.971427,3.862397,3.715667,1日、5日均线死叉；1日、30日均线死叉；,0.011825,0.040838,-0.058026,,40.202719,38.436276,43.735604,,3.966804,4.500745,3.432863,58.333333,54.166667,41.064111,47.015849,50.606869,0.033178,0.995092
sz300001,特锐德,2013-09-13,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.100000,17.340000,16.490000,17.180000,26.645147,3.874122,0.005855,1683273.000000,28612429.300000,0.008729,3312991200.000000,3442872000.000000,0.000000,0.000000,36.363035,4.051873,98.363135,2.834793,3.820451,3.880435,3.966804,3.855256,3.704504,,0.018800,0.048091,-0.058582,,41.960883,37.553054,50.776539,,3.953725,4.486656,3.420794,66.666667,51.388889,49.288047,50.168532,52.009902,0.049766,0.752110
sz300001,特锐德,2013-09-12,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.800000,17.270000,16.730000,17.080000,26.490048,3.851571,0.013049,1774849.000000,30193183.850000,0.009204,3293707200.000000,3422832000.000000,0.000000,0.000000,36.151369,4.028287,97.790571,2.818292,3.831275,3.869160,3.953725,3.844807,3.695033,1日、5日均线金叉；1日、30日均线金叉；5日、30日均线死叉；,0.021000,0.055414,-0.068827,,36.778533,35.349140,39.637319,金叉,3.950794,4.484674,3.416914,58.333333,48.611111,46.073691,49.049999,51.550149,0.032028,0.824187
sz300001,特锐德,2013-09-11,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.830000,16.910000,16.280000,16.860000,26.148832,3.801959,0.001188,1705461.000000,28322790.090000,0.008844,3251282400.000000,3378744000.000000,0.000000,0.000000,35.685706,3.976399,96.530939,2.781990,3.854276,3.887426,3.950794,3.839997,3.688832,,0.025799,0.064018,-0.076436,,31.911986,34.634444,26.467070,,3.955078,4.493943,3.416214,50.000000,47.222222,38.983286,46.634324,50.551383,0.037411,0.779257
sz300001,特锐德,2013-09-10,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.830000,17.150000,16.520000,16.840000,26.117804,3.797448,0.005373,1887801.000000,31777305.220000,0.009789,3247425600.000000,3374736000.000000,0.000000,0.000000,35.643362,3.971681,96.416397,2.778689,3.879082,3.904565,3.955078,3.831277,3.688681,,0.036601,0.073572,-0.073943,,31.007513,35.995672,21.031196,,3.946848,4.481168,3.412527,50.000000,48.611111,38.369227,46.422580,50.462392,0.037612,0.902588
sz300001,特锐德,2013-09-09,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.440000,17.680000,16.580000,16.750000,25.978223,3.777153,-0.038462,4138951.000000,69933086.140000,0.021463,3230070000.000000,3356700000.000000,0.000000,0.000000,35.452873,3.950455,95.901120,2.763839,3.917417,3.941773,3.946848,3.822783,3.688906,1日、30日均线死叉；5日、20日均线死叉；10日、20日均线死叉；,0.050314,0.082815,-0.065002,,32.094092,38.489752,19.302773,,3.933994,4.466528,3.401461,41.666667,48.611111,35.952916,45.531369,50.075046,0.063146,2.071235
sz300001,特锐德,2013-09-06,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.430000,17.700000,17.200000,17.420000,27.017365,3.928241,-0.009665,1260206.000000,21992419.230000,0.006535,3359272800.000000,3490968000.000000,0.000000,0.000000,36.871006,4.108475,99.737213,2.874394,3.940419,3.988001,3.933994,3.816695,3.691114,5日、20日均线金叉；1日、5日均线死叉；1日、20日均线死叉；,0.069152,0.090940,-0.043578,,38.735198,41.687582,32.830430,,3.911331,4.450373,3.372289,41.666667,48.611111,47.508567,51.361770,53.033609,0.028425,0.855026
sz300001,特锐德,2013-09-05,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.690000,17.970000,17.510000,17.590000,27.281036,3.966578,0.010339,1950450.000000,34693562.410000,0.010114,3392055600.000000,3525036000.000000,0.000000,0.000000,37.230842,4.148571,100.710580,2.902446,3.907045,4.011454,3.911331,3.806623,3.686544,5日、20日均线死叉；,0.076806,0.096388,-0.039163,,38.439875,43.163774,28.992079,,3.891487,4.431563,3.351411,50.000000,50.000000,50.972786,52.938505,53.806646,0.026422,1.149923
sz300001,特锐德,2013-09-04,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.700000,17.870000,17.230000,17.410000,27.001864,3.925987,-0.015828,1220302.000000,21268707.860000,0.006328,3357344400.000000,3488964000.000000,0.000000,0.000000,36.849852,4.106118,99.679989,2.872745,3.920576,4.032426,3.891487,3.796099,3.681522,,0.081555,0.101283,-0.039456,,38.108531,45.525723,23.274148,,3.870515,4.414415,3.326616,50.000000,50.000000,47.601625,51.493259,53.113179,0.036179,0.768046
sz300001,特锐德,2013-09-03,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.080000,18.000000,17.080000,17.690000,27.436123,3.989127,0.024913,1421596.000000,25109213.390000,0.007372,3411339600.000000,3545076000.000000,0.000000,0.000000,37.442491,4.172155,101.283098,2.918946,3.930048,4.060388,3.870515,3.797076,3.677700,1日、5日均线金叉；,0.090563,0.106215,-0.031303,,40.496130,49.234318,23.019753,,3.857436,4.399943,3.314930,58.333333,51.388889,52.259676,53.851351,54.329004,0.053302,0.701469
sz300001,特锐德,2013-09-02,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,16.650000,17.400000,16.450000,17.260000,26.769221,3.892162,0.034772,1516845.000000,25674703.390000,0.007866,3328418400.000000,3458904000.000000,0.000000,0.000000,36.532361,4.070741,98.821166,2.847994,3.966129,4.070536,3.857436,3.796851,3.669985,1日、20日均线金叉；1日、30日均线金叉；,0.094315,0.110128,-0.031625,,39.590349,53.603413,11.564221,,3.842666,4.385072,3.300260,50.000000,51.388889,45.425180,50.671298,52.736713,0.056954,0.666992
sz300001,特锐德,2013-08-30,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.800000,18.000000,16.370000,16.680000,25.869680,3.761372,-0.067636,2371589.000000,40595062.760000,0.012298,3216571200.000000,3342672000.000000,0.000000,0.000000,35.304744,3.933949,95.500425,2.752291,4.035583,4.053173,3.842666,3.797151,3.662654,1日、20日均线死叉；1日、30日均线死叉；5日、10日均线死叉；,0.107605,0.114081,-0.012953,死叉,45.391812,60.609945,14.955548,,3.832631,4.374224,3.291039,41.666667,52.777778,34.959059,46.076992,50.506182,0.091112,0.829395
sz300001,特锐德,2013-08-29,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,17.500000,17.940000,17.410000,17.890000,27.746331,4.034231,0.015323,1413863.000000,24990967.500000,0.007332,3449907600.000000,3585156000.000000,0.000000,0.000000,37.865838,4.219328,102.428263,2.951949,4.115862,4.038290,3.832631,3.791739,3.659446,,0.136319,0.115700,0.041237,,63.213505,68.219011,53.202493,,3.816282,4.352453,3.280111,50.000000,55.555556,52.444396,56.062407,55.768174,0.030079,0.437217
sz300001,特锐德,2013-08-28,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,18.300000,18.390000,17.600000,17.620000,27.327591,3.973347,-0.047052,3409101.000000,61130033.750000,0.017678,3397840800.000000,3531048000.000000,0.000000,0.000000,37.294376,4.155651,100.882442,2.907399,4.144276,4.014161,3.816282,3.782418,3.654529,1日、10日均线死叉；,0.143203,0.110545,0.065316,,66.491276,70.721764,58.030299,死叉,3.794634,4.326730,3.262538,50.000000,58.333333,47.568097,54.024514,54.760306,0.042726,0.918068
sz300001,特锐德,2013-08-27,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,18.670000,19.040000,18.340000,18.490000,28.676896,4.169532,-0.016489,2659396.000000,49565434.750000,0.013791,3565611600.000000,3705396000.000000,0.000000,0.000000,39.135794,4.360837,105.863533,3.050952,4.190729,4.005592,3.794634,3.771443,3.651935,1日、5日均线死叉；,0.156107,0.102381,0.107452,,74.932736,72.837008,79.124191,,3.763289,4.268971,3.257607,58.333333,61.111111,65.642133,62.600853,58.905102,0.037234,0.568601
sz300001,特锐德,2013-08-26,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,18.700000,19.490000,18.530000,18.800000,29.157677,4.239436,0.018418,4443159.000000,84180249.270000,0.023041,3625392000.000000,3767520000.000000,0.000000,0.000000,39.791923,4.433948,107.638382,3.102103,4.174944,3.951922,3.763289,3.756560,3.645511,20日、30日均线金叉；,0.150331,0.088949,0.122762,,76.237224,71.789144,85.133383,,3.731042,4.189716,3.272368,58.333333,61.111111,73.989840,66.024298,60.467948,0.052004,0.938656
sz300001,特锐德,2013-08-23,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,18.250000,18.820000,17.690000,18.460000,28.630363,4.162766,-0.003240,4243356.000000,77712305.270000,0.022005,3559826400.000000,3699384000.000000,0.000000,0.000000,39.072289,4.353761,105.691751,3.046002,4.070763,3.879987,3.731042,3.734536,3.639453,,0.133654,0.073604,0.120099,,74.146958,69.565104,83.310667,,3.704207,4.120492,3.287922,58.333333,61.111111,70.569021,64.047580,59.333892,0.061015,1.025786
